par_id,community,text,label,text_length
2529,migrant,"migrant: Jim Gurnett , an advocate for immigrant communities in Edmonton , said Alberta could attract more immigrants if it offered better settlement assistance , helped people get appropriate credentials or training .",0,218
767,disabled,disabled: Stop talking about the reason we are spending this amount of money is because we want to redo the female and disabled toilets .,0,137
885,immigrant,"immigrant: Indian immigrants across the world are flocking back into the country like migratory birds post winter . A recent study by Kauffman Foundation titled America 's New Immigrant Entrepreneurs shows that while every third tech start up in the US has an Indian connection , thanks to the US ' frigid immigration norms , the percentage of immigrant-founded startups has declined from 52.4 percent to 43.9 percent in Silicon Valley alone .",0,443
5827,hopeless,"hopeless: The residents of Poranu Kotuwa who were deprived of healthy and independent lives in normal weather conditions , are facing a truly hopeless future .",1,159
977,in-need,in-need: The residents claim the type-three facility is bursting at the seams and in need of urgent treatment as it is ill-equipped to deal with the hundreds of persons who seek medical attention there on a daily basis .,0,220
4963,in-need,"in-need: Pageants SA 's main charity is the Dignity Dreams project , where re-usable , washable sanitary towels are given to schoolgirls in need .",1,146
8495,poor-families,"poor-families: He stressed for extricating the poorest from the poverty cycle and said that the government had launched a major drive against poverty , including the Benazir Income Support Programme , which was supporting millions of poor families across the country .",1,268
8894,poor-families,"poor-families: """""" We want to supply these bicycles for Vietnamese students from poor families in remote areas so that they can pursue their studies , """" said Michael Shuman , a former U.S. Marine .""",1,199
1340,vulnerable,"vulnerable: ""The move instructing Whatsapp to delete the data of its users before the policy initiation date was instigated by two students from the Imperial College , London , who felt it """" severely compromises the rights of its users and makes the privacy rights of users completely vulnerable """" , Indian Express reports .""",0,327
1591,disabled,disabled: Man who left father of four disabled gets 10-year term,0,64
1415,refugee,"refugee: """""" We 've given clear commitment to child refugees . """"""",0,66
9624,disabled,"disabled: The PCD act has the provision that a substitute decision-maker be named on your behalf if you have not previously formulated one . Do you want that decision to be put in the hands of a spouse , child or even parent , in the case of a disabled child , who may not see the value of a world of imperfection ? Someone who is estranged or who does not know your wishes ? Someone acting because they see you as a burden to them or society ?",1,444
838,vulnerable,"vulnerable: """""" Those most likely to be criminalized are primarily vulnerable women facing various difficulties including poverty , homelessness and drug dependency , """" reads a December 2006 report from a parliamentary Subcommittee on Solicitation Laws . """" They also engage in the most dangerous type of prostitution , street prostitution . """" Adding to the confusion , police in cities such as Vancouver have decided to relax , if not abandon , enforcement efforts .""",0,470
